let_mev_cm2_mg,initial_state,case_id,run_id,time_s,vce_v,ic_a_um,tmax_k,tpre_k,delta_t_k,power_w_um,source_path,source_sha256,source_row
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.47623390264e-10,2500.0,1.11143783145e-06,324.633216494,324.633215689,8.050000133152935e-07,0.002778594578625,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,56
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.6318019982e-10,2500.0,1.0578513667e-06,324.633216826,324.633215689,1.137000026574242e-06,0.00264462841675,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,57
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.84959733198e-10,2500.0,1.05897069686e-06,324.633217311,324.633215689,1.6220000134126167e-06,0.00264742674215,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,58
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,2.15451079927e-10,2500.0,1.06029673682e-06,324.633218026,324.633215689,2.3370000121758494e-06,0.00265074184205,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,59
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,2.58138965348e-10,2500.0,1.06007410584e-06,324.633219101,324.633215689,3.4120000123039063e-06,0.0026501852646,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,60
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,3.17902004938e-10,2500.0,1.06386532229e-06,324.633220751,324.633215689,5.062000013822399e-06,0.002659663305725,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,61
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,4e-10,2500.0,1.07396097709e-06,324.633223295,324.633215689,7.605999996940227e-06,0.002684902442725,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,62
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,4.1e-10,2500.0,1.07486375615e-06,324.633223609,324.633215689,7.92000003002613e-06,0.002687159390375,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,63
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,4.24e-10,2500.0,1.07653444721e-06,324.633224056,324.633215689,8.367000020825799e-06,0.002691336118025,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,64
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,4.436e-10,2500.0,1.07918869306e-06,324.633224699,324.633215689,9.009999985210015e-06,0.0026979717326499997,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,65
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,4.7104e-10,2500.0,1.08323540482e-06,324.63322563,324.633215689,9.941000030266878e-06,0.00270808851205,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,66
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,5.09456e-10,2500.0,1.08934462939e-06,324.633226995,324.633215689,1.1305999976229941e-05,0.002723361573475,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,67
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,5.632384e-10,2500.0,1.0985834697e-06,324.633229033,324.633215689,1.3344000024062552e-05,0.00274645867425,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,68
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,6.3853376e-10,2500.0,1.11265586029e-06,324.633232164,324.633215689,1.6474999995352846e-05,0.002781639650725,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,69
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,7.43947264e-10,2500.0,1.13435923214e-06,324.633237808,324.633215689,2.2118999993381294e-05,0.00283589808035,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,70
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,8.915261696e-10,2500.0,1.16865874753e-06,324.633259564,324.633215689,4.3875000017123966e-05,0.002921646868825,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,71
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.09813663744e-09,2500.0,1.22498839288e-06,324.633393367,324.633215689,0.00017767800000001444,0.0030624709822,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,72
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.38739129242e-09,2500.0,1.31970876241e-06,324.633901249,324.633215689,0.0006855600000221784,0.003299271906025,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,73
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.79234780938e-09,2500.0,1.47876092077e-06,324.634878607,324.633215689,0.0016629180000222732,0.003696902301925,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,74
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,2.35928693314e-09,2500.0,1.73504435927e-06,324.636013297,324.633215689,0.0027976079999803005,0.004337610898175,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,75
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,3.15300170639e-09,2500.0,2.09648569715e-06,324.637247723,324.633215689,0.0040320339999766475,0.005241214242875,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,76
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,4.26420238895e-09,2500.0,2.58510113611e-06,324.639181627,324.633215689,0.005965938000031201,0.006462752840274999,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,77
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,5.81988334452e-09,2500.0,3.41682495692e-06,324.64334317,324.633215689,0.010127480999983618,0.008542062392300001,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,78
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,7.99783668233e-09,2500.0,5.08037679319e-06,324.653243683,324.633215689,0.020027994000031413,0.012700941982975,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,79
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,8.99891834117e-09,2500.0,5.9359103879e-06,324.658765647,324.633215689,0.02554995799999915,0.01483977596975,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,80
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1e-08,2500.0,6.90002215682e-06,324.665354837,324.633215689,0.03213914799999884,0.01725005539205,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,81
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.001e-08,2500.0,6.90545394262e-06,324.665420765,324.633215689,0.0322050760000252,0.01726363485655,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,82
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.0024e-08,2500.0,6.91451926656e-06,324.665513275,324.633215689,0.03229758600002697,0.0172862981664,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,83
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.00436e-08,2500.0,6.92904978736e-06,324.665643199,324.633215689,0.03242750999999089,0.0173226244684,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,84
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.007104e-08,2500.0,6.95149714992e-06,324.665825888,324.633215689,0.03261019899997564,0.0173787428748,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,85
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.0109456e-08,2500.0,6.98519892415e-06,324.666083209,324.633215689,0.0328675200000248,0.017462997310375,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,86
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.01632384e-08,2500.0,7.03500272593e-06,324.666446504,324.633215689,0.03323081500002445,0.017587506814825,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,87
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.023853376e-08,2500.0,7.10809004e-06,324.66696111,324.633215689,0.03374542099999189,0.0177702251,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,88
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.0343947264e-08,2500.0,7.21429222154e-06,324.667693431,324.633215689,0.03447774199997866,0.01803573055385,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,89
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.04915261696e-08,2500.0,7.36488199821e-06,324.668742314,324.633215689,0.0355266249999886,0.018412204995525,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,90
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.06981366374e-08,2500.0,7.57662349406e-06,324.670257839,324.633215689,0.03704214999999067,0.01894155873515,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,91
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.09873912924e-08,2500.0,7.8768046033e-06,324.672473456,324.633215689,0.03925776699998096,0.019692011508250003,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,92
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.13923478094e-08,2500.0,8.30786241571e-06,324.675763236,324.633215689,0.0425475470000265,0.020769656039274997,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,93
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.19592869331e-08,2500.0,8.93113550336e-06,324.680745401,324.633215689,0.04752971200002776,0.0223278387584,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,94
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.23561443198e-08,2500.0,9.36095028081e-06,324.684413578,324.633215689,0.05119788899997957,0.023402375702025,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,95
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.2911744661e-08,2500.0,9.98654088085e-06,324.689894749,324.633215689,0.056679060000021764,0.024966352202125,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,96
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.36895851388e-08,2500.0,1.08665030722e-05,324.698189644,324.633215689,0.06497395500002767,0.027166257680500003,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,97
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.42340734733e-08,2500.0,1.1442477828e-05,324.704239539,324.633215689,0.07102385000001732,0.02860619457,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,98
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.49963571415e-08,2500.0,1.22386294805e-05,324.713031746,324.633215689,0.07981605700001637,0.030596573701249997,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,99
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.6063554277e-08,2500.0,1.12620130652e-05,324.722025053,324.633215689,0.08880936399998518,0.028155032663000002,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,100
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.75576302668e-08,2500.0,7.59990317653e-06,324.727200781,324.633215689,0.09398509200002536,0.018999757941325,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,101
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.80805568632e-08,2500.0,6.29013546809e-06,324.728443571,324.633215689,0.09522788200001742,0.015725338670225,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,102
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.84466054807e-08,2500.0,5.57334968884e-06,324.729145368,324.633215689,0.09592967899999394,0.013933374222100002,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,103
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.89590735452e-08,2500.0,4.82631784557e-06,324.729983324,324.633215689,0.09676763499999197,0.012065794613925,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,104
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,1.96765288354e-08,2500.0,3.98607930111e-06,324.731021586,324.633215689,0.09780589700000064,0.009965198252775,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,105
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,2.01787475386e-08,2500.0,3.46846411652e-06,324.731687532,324.633215689,0.09847184300002709,0.0086711602913,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,106
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,2.08818537231e-08,2500.0,2.8787552617e-06,324.732519337,324.633215689,0.0993036479999887,0.00719688815425,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,107
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,2.18662023813e-08,2500.0,2.27421987925e-06,324.733526359,324.633215689,0.10031066999999894,0.005685549698125,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,108
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,2.25552464421e-08,2500.0,1.93649926662e-06,324.734162885,324.633215689,0.1009471959999928,0.00484124816655,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,109
0.15,thermal-steady,A01_v2500_let0p15_y3p5_thermal,A01_v2500_let0p15_y3p5_thermal__transient_to60_v1__20260715T084034904Z__63d298c2,2.35199081272e-08,2500.0,1.60275377127e-06,324.734958971,324.633215689,0.10174328200002947,0.004006884428175,docs/changes/2026-07-13-igbt-seb-现有数据复盘/let_scan/data/let0p15_thermal_raw.csv,f5ad4db3b0862e01dcc7a14f23485c92c5e7feee201a78e2a7fae981d136ea5f,110
